country,year,decade,renewables_pct,fossil_pct,gdp_per_capita,log_gdp_per_capita,energy_consumption
South Africa,1982,1980,0.349,99.651,6787.399682287133,8.822823184359434,808.716
South Africa,1983,1980,0.202,99.798,6434.818963919457,8.769478986599436,819.453
South Africa,1984,1980,0.174,98.608,6531.996153282499,8.784467865186707,895.522
South Africa,1985,1980,0.19,98.195,6241.418388659788,8.738962741408374,914.556
South Africa,1986,1980,0.484,96.889,6050.002301459523,8.707813931431348,931.701
South Africa,1987,1980,0.475,97.714,5982.584113616519,8.696607879627946,946.451
South Africa,1988,1980,0.844,96.357,6042.176590533938,8.70651958868501,1042.3
South Africa,1989,1980,0.771,96.13,5989.456693268852,8.697755984703448,995.722
South Africa,1990,1990,0.273,97.447,5770.552344884344,8.660523081936958,1029.669
South Africa,1991,1990,0.539,96.975,5706.230990222752,8.649314012941936,1022.248
South Africa,1992,1990,0.204,97.283,5620.818020257985,8.634232487501652,1027.038
South Africa,1993,1990,0.04,97.994,5709.461603608828,8.649880008118446,1025.258
South Africa,1994,1990,0.279,97.2,5950.617432064347,8.69125026325078,1069.309
South Africa,1995,1990,0.132,97.057,6232.01840773101,8.737455541289965,1117.516
South Africa,1996,1990,0.338,96.79,6579.9674235478415,8.791785073478511,1139.763
South Africa,1997,1990,0.538,96.445,6831.817410884726,8.829346009538192,1165.543
South Africa,1998,1990,0.45,96.247,6926.066923232421,8.843047387525043,1145.026
South Africa,1999,1990,0.223,96.763,7161.054395677189,8.8764125110788,1183.745
South Africa,2000,2000,0.386,96.562,7550.344703419009,8.92934849728285,1185.383
South Africa,2001,2000,0.513,97.0,7881.316031484562,8.972250177979108,1191.536
South Africa,2002,2000,0.661,96.506,8249.52948444977,9.017911445514423,1161.125
South Africa,2003,2000,0.328,96.927,8530.04283119518,9.051349661715227,1257.958
South Africa,2004,2000,0.327,97.033,8966.1794326231,9.101214937076268,1372.773
South Africa,2005,2000,0.384,97.278,9500.676006794984,9.159118233666977,1299.322
South Africa,2006,2000,0.692,97.285,10111.839621554112,9.22146225605063,1326.061
South Africa,2007,2000,0.723,97.066,10745.923558125278,9.282281757744508,1362.193
South Africa,2008,2000,0.373,97.275,11183.90554357322,9.322231018763143,1459.697
South Africa,2009,2000,0.39,97.296,11111.240837346239,9.315712562927015,1453.214
South Africa,2010,2010,0.31,97.282,11607.845538423882,9.359436487999258,1463.989
South Africa,2011,2010,0.692,96.995,12178.234272749018,9.407405561358177,1446.214
South Africa,2012,2010,0.358,97.294,12287.494289934453,9.416337299750081,1424.104
South Africa,2013,2010,0.397,97.079,12386.490558066309,9.424361686564378,1430.569
South Africa,2014,2010,0.81,96.764,12354.633499511825,9.421786453839607,1448.045
South Africa,2015,2010,1.29,96.518,12268.861326681044,9.414819731987151,1415.416
South Africa,2016,2010,1.482,95.963,12234.78011528208,9.412038003936127,1480.061
South Africa,2017,2010,2.16,95.43,12295.796429967279,9.41701272928822,1475.142
South Africa,2018,2010,2.29,95.663,12274.722713771302,9.415297362898109,1409.859
South Africa,2019,2010,2.24,95.527,12110.54394851772,9.401831752839602,1471.708
South Africa,2020,2020,2.582,95.667,11159.928365143018,9.320084817020707,1399.597
South Africa,2021,2020,3.247,94.583,11529.233857276478,9.352641163290954,1405.65
South Africa,2022,2020,3.648,94.504,11599.514042958159,9.358718483368492,1346.169
South Korea,1965,1960,2.642,97.358,1879.4951498485043,7.538758482446768,74.817
South Korea,1966,1960,3.021,96.979,2065.127897458485,7.632947439292437,90.768
South Korea,1967,1960,2.543,97.457,2205.3583906596746,7.698645310120056,104.285
South Korea,1968,1960,2.163,97.837,2441.776367120183,7.800481072721288,119.52
South Korea,1969,1960,2.754,97.246,2737.3586370151997,7.914748733344892,144.332
South Korea,1970,1970,2.027,97.973,2947.2732535655314,7.9886357010607085,167.466
South Korea,1971,1970,2.026,97.974,3187.087062372918,8.066862632015,181.19
South Korea,1972,1970,2.026,97.974,3344.8168118251547,8.115167206286944,187.853
South Korea,1973,1970,1.537,98.463,3761.021820952948,8.23244596035538,232.337
South Korea,1974,1970,2.195,97.805,4043.1604106389755,8.30478194499492,241.57
South Korea,1975,1970,1.762,98.238,4289.694341867392,8.363970760401774,265.597
South Korea,1976,1970,1.674,98.326,4786.541669846076,8.473563440051235,297.131
South Korea,1977,1970,1.133,98.809,5308.405640425628,8.577046813109742,341.649
South Korea,1978,1970,1.314,96.997,5815.192987434799,8.668229252267029,382.705
South Korea,1979,1970,1.448,96.565,6236.49359328436,8.73817337927178,441.152
South Korea,1980,1980,1.176,96.694,6061.319885821883,8.709682858288648,454.032
South Korea,1981,1980,1.52,96.785,6404.442619168682,8.764747187775779,475.339
South Korea,1982,1980,1.003,96.788,6816.2477362183645,8.827064414124811,475.549
South Korea,1983,1980,1.235,93.94,7594.428554275405,8.935170172472482,517.045
South Korea,1984,1980,0.985,93.204,8264.18727364509,9.019686671922802,564.712
South Korea,1985,1980,1.421,91.108,8785.517164931232,9.080859867975702,624.169
South Korea,1986,1980,1.237,87.5,9638.221867594115,9.173491917021865,700.47
South Korea,1987,1980,1.424,84.456,10685.246211151378,9.276619210178586,776.487
South Korea,1988,1980,0.639,86.468,11789.743895437829,9.3749852711104,866.703
South Korea,1989,1980,0.877,85.109,12444.123696107263,9.429003798188894,942.222
South Korea,1990,1990,1.211,85.12,13492.406518164964,9.509882326039296,1078.742
South Korea,1991,1990,0.793,86.395,14668.857725686268,9.593482003462356,1224.935
South Korea,1992,1990,0.627,87.934,15393.31963170621,9.641688904138608,1376.736
South Korea,1993,1990,0.78,88.494,16248.747573417684,9.695771112382587,1509.969
South Korea,1994,1990,0.401,89.592,17528.453217513645,9.771580737713823,1631.894
South Korea,1995,1990,0.476,89.04,18973.41051746892,9.85079383155985,1780.408
South Korea,1996,1990,0.408,89.118,20154.2243477964,9.911169190454306,1965.516
South Korea,1997,1990,0.377,89.627,21061.65552631332,9.95520939258475,2147.098
South Korea,1998,1990,0.617,86.662,19648.511836210793,9.88575688090331,1964.558
South Korea,1999,1990,0.556,86.022,21594.715121544592,9.980203893436734,2139.913
South Korea,2000,2000,0.508,86.061,23227.266824528415,10.053082161697601,2260.798
South Korea,2001,2000,0.293,86.29,23969.666274277788,10.084544404689781,2315.477
South Korea,2002,2000,0.393,86.083,25435.285843258218,10.143892695379611,2420.716
South Korea,2003,2000,0.562,85.241,25883.452547364934,10.16135914572033,2497.259
South Korea,2004,2000,0.499,85.645,26862.104656562176,10.19847182354371,2564.583
South Korea,2005,2000,0.421,84.595,27634.464259432163,10.22681897777339,2642.637
South Korea,2006,2000,0.42,84.723,28772.790189782147,10.267185434456298,2686.042
South Korea,2007,2000,0.477,85.736,30028.599061893696,10.30990550860358,2765.685
South Korea,2008,2000,0.502,85.306,30552.782575760004,10.327211043128235,2816.136
South Korea,2009,2000,0.545,85.721,30437.51431354022,10.323431150084883,2832.924
South Korea,2010,2010,0.63,86.668,32045.1984262691,10.374902636032406,3056.228
South Korea,2011,2010,0.743,86.725,32755.89515392964,10.396838229564638,3208.351
South Korea,2012,2010,0.816,87.203,33223.85632158579,10.411023460764332,3242.844
South Korea,2013,2010,0.999,88.022,33952.57552272398,10.432719992339905,3242.374
South Korea,2014,2010,1.259,86.53,34715.342229885384,10.45493700741,3269.37
South Korea,2015,2010,1.451,85.947,35379.08124867397,10.473875999278068,3320.509
South Korea,2016,2010,1.65,86.475,36198.813421466744,10.496781618864118,3438.942
South Korea,2017,2010,1.971,87.331,37206.02859762529,10.524226086207033,3479.517
South Korea,2018,2010,2.384,88.268,38172.96259092649,10.54988275841836,3562.572
South Korea,2019,2010,2.807,86.886,38933.85313834975,10.569619411775271,3515.935
South Korea,2020,2020,3.466,84.82,38590.24798782672,10.560754880730936,3389.709
South Korea,2021,2020,3.877,85.19,40197.62700980885,10.601563243258052,3573.318
South Korea,2022,2020,4.333,83.668,41279.54475944245,10.628122371980352,3619.57
Spain,1965,1960,16.379,83.621,7405.947076499714,8.91003861541774,337.407
Spain,1966,1960,20.088,79.912,7869.475909467682,8.970746745733736,381.803
Spain,1967,1960,15.445,84.555,8214.456524989328,9.013650871860456,411.542
Spain,1968,1960,15.804,84.142,8616.81473112504,9.061470774616968,433.019
Spain,1969,1960,17.539,81.986,9318.265606641515,9.139731796654063,490.208
Spain,1970,1970,14.758,84.752,9520.859096192202,9.16124036491058,528.761
Spain,1971,1970,15.362,83.422,9896.761401576647,9.199962851449738,582.201
Spain,1972,1970,15.847,82.034,10779.353018357544,9.285387825811956,629.562
Spain,1973,1970,11.773,85.568,11599.798830865519,9.358743034777314,689.238
Spain,1974,1970,11.957,85.223,12317.816221210463,9.41880196660415,717.367
Spain,1975,1970,9.943,87.193,12531.491479538183,9.436000073490897,736.829
Spain,1976,1970,7.499,89.821,12980.262484805995,9.471185212303691,787.319
Spain,1977,1970,13.73,84.029,13294.252889674111,9.49508710726354,816.26
Spain,1978,1970,13.892,83.491,13552.522465023003,9.514327968762561,819.629
Spain,1979,1970,14.835,83.035,13666.941833239905,9.522735190955151,882.752
Spain,1980,1980,9.441,88.924,13987.57693771252,9.545924853067074,887.016
Spain,1981,1980,7.0,90.013,13872.564951232796,9.537668424202632,894.217
Spain,1982,1980,8.403,88.855,14022.555294192352,9.548422404622523,893.8
Spain,1983,1980,8.454,88.29,14215.226093826754,9.562068929257716,914.974
Spain,1984,1980,9.666,83.382,14285.537872498051,9.56700296691353,929.585
Spain,1985,1980,9.707,81.779,14671.660701299943,9.593673068635875,922.283
Spain,1986,1980,8.054,80.814,15231.9025783085,9.631147361153845,941.692
Spain,1987,1980,8.032,80.137,16285.104275153662,9.698006120830986,976.362
Spain,1988,1980,9.898,76.228,17320.57889006075,9.759650604771553,1019.785
Spain,1989,1980,5.238,80.075,18447.36379324008,9.82267675542458,1068.388
Spain,1990,1990,6.819,78.972,19345.670210662793,9.870223911696685,1068.755
Spain,1991,1990,7.06,78.883,20069.45851154604,9.906954461433694,1106.519
Spain,1992,1990,4.743,81.81,20376.811896999174,9.922152861615334,1159.128
Spain,1993,1990,6.274,79.744,20029.98058710176,9.90498545946827,1121.501
Spain,1994,1990,6.927,79.899,20576.131919411062,9.931887038341204,1174.692
Spain,1995,1990,5.624,81.665,21347.362926694666,9.968683494713936,1219.41
Spain,1996,1990,9.156,78.386,21995.161320488725,9.998577768172323,1266.568
Spain,1997,1990,7.897,80.358,22904.84402059152,10.039103696456639,1317.594
Spain,1998,1990,7.534,80.483,24048.92822973858,10.087845710288857,1377.544
Spain,1999,1990,5.341,83.254,25277.60590657037,10.137674140713294,1441.673
Spain,2000,2000,6.598,81.999,26694.412204412056,10.192209541752442,1525.348
Spain,2001,2000,8.709,80.117,27832.279746989752,10.233951768052814,1587.078
Spain,2002,2000,6.016,83.226,28530.79697640344,10.258739378496784,1614.626
Spain,2003,2000,9.207,80.767,29163.793700263537,10.280683277120735,1694.781
Spain,2004,2000,8.02,82.031,29833.34758402317,10.303382093271477,1744.459
Spain,2005,2000,6.442,84.769,30684.12205765101,10.331500602963695,1770.33
Spain,2006,2000,7.933,82.989,31675.22934068048,10.36329024559503,1783.067
Spain,2007,2000,8.869,83.061,32540.79676686923,10.390249866240596,1828.408
Spain,2008,2000,9.972,81.191,32672.509860775554,10.394289326277727,1774.594
Spain,2009,2000,12.913,78.628,31494.8018035611,10.357577789086907,1652.099
Spain,2010,2010,16.49,73.916,31604.645367278452,10.361059394064407,1692.348
Spain,2011,2010,15.329,75.574,31430.833039782083,10.355544634046865,1661.356
Spain,2012,2010,15.917,74.366,30487.660000527878,10.3250772905802,1647.511
Spain,2013,2010,19.29,71.392,30161.121855334804,10.31430901822503,1578.531
Spain,2014,2010,19.445,71.046,30673.880003883547,10.331166757221705,1554.219
Spain,2015,2010,16.977,73.693,31876.209577252077,10.369615229262372,1573.144
Spain,2016,2010,18.117,72.459,32810.03877292267,10.398489807695464,1582.913
Spain,2017,2010,15.319,75.517,33688.47575946059,10.424911092262244,1602.043
Spain,2018,2010,17.923,73.46,34294.008658454215,10.442725943215997,1628.672
Spain,2019,2010,17.063,73.724,34722.008361188746,10.455129011605642,1583.871
Spain,2020,2020,21.929,67.808,30631.791174304286,10.329793675893892,1422.96
Spain,2021,2020,22.272,68.505,32284.494012821022,10.382342332421755,1531.899
Spain,2022,2020,20.877,69.964,33978.56428851686,10.43348514267105,1592.166
Sri Lanka,1965,1960,9.76,90.24,2184.683127224462,7.689226075147769,10.454
Sri Lanka,1966,1960,10.349,89.651,2110.9796888838223,7.654907426240603,10.781
Sri Lanka,1967,1960,10.379,89.621,2247.521207255199,7.7175832022323805,11.047
Sri Lanka,1968,1960,11.552,88.448,2359.1667666148264,7.766063770683819,11.483
Sri Lanka,1969,1960,12.893,87.107,2395.4154341184485,7.781311953724864,11.927
Sri Lanka,1970,1970,10.475,89.525,2453.4747443113774,7.805260561737983,19.764
Sri Lanka,1971,1970,11.475,88.525,2380.736179195039,7.775165037825777,20.131
Sri Lanka,1972,1970,11.224,88.776,2382.806479433114,7.776034265002604,21.116
Sri Lanka,1973,1970,8.893,91.107,2430.9353779059975,7.796031391447786,21.854
Sri Lanka,1974,1970,14.912,85.088,2464.5778003963264,7.8097757940774,18.762
Sri Lanka,1975,1970,15.429,84.571,2475.354923972556,7.814139068346749,19.575
Sri Lanka,1976,1970,16.179,83.821,2502.6349837817183,7.825099449307803,19.248
Sri Lanka,1977,1970,16.479,83.521,2618.8004825129105,7.870471660816541,20.68
Sri Lanka,1978,1970,17.699,82.301,2731.832553058404,7.912727927838082,21.688
Sri Lanka,1979,1970,18.008,81.992,2856.9037657096046,7.957493717977642,22.81
Sri Lanka,1980,1980,18.073,81.927,2957.86277695028,7.9922222517113335,23.013
Sri Lanka,1981,1980,18.28,81.72,3092.631503719647,8.036777626796548,24.163
Sri Lanka,1982,1980,17.347,82.653,3210.5494946512204,8.074197383608409,26.031
Sri Lanka,1983,1980,13.283,86.717,3352.025153171512,8.117319965503269,25.673
Sri Lanka,1984,1980,21.653,78.347,3504.3592456296387,8.161762971238693,27.215
Sri Lanka,1985,1980,26.337,73.663,3628.3340811386815,8.196528891102128,25.696
Sri Lanka,1986,1980,27.65,72.35,3765.7907572905983,8.233713146677935,27.047
Sri Lanka,1987,1980,22.052,77.948,3758.3822157627096,8.231743882029551,27.813
Sri Lanka,1988,1980,26.665,73.335,3819.2871994518932,8.247819087187112,27.516
Sri Lanka,1989,1980,29.593,70.407,3879.2490685943862,8.26339687486416,26.795
Sri Lanka,1990,1990,29.79,70.21,4103.276780435482,8.319541148230723,29.887
Sri Lanka,1991,1990,29.579,70.421,4479.937040442348,8.40736427183759,29.827
Sri Lanka,1992,1990,25.59,74.41,4255.697466028591,8.356013944385062,31.998
Sri Lanka,1993,1990,30.813,69.187,4482.425426543664,8.407919568763914,34.901
Sri Lanka,1994,1990,30.635,69.365,4751.379955008681,8.466190371680772,37.809
Sri Lanka,1995,1990,31.403,68.597,4946.62499757317,8.50646080434659,40.738
Sri Lanka,1996,1990,21.369,78.631,5415.92430603261,8.59709883850342,42.855
Sri Lanka,1997,1990,21.955,78.045,5834.445488912471,8.671534508313233,44.234
Sri Lanka,1998,1990,23.41,76.59,5594.742971044428,8.62958268064601,47.156
Sri Lanka,1999,1990,23.242,76.758,5607.064002271027,8.631782510767108,50.719
Sri Lanka,2000,2000,16.823,83.177,5936.942227763191,8.68894950334295,53.547
Sri Lanka,2001,2000,16.752,83.248,5689.158749831189,8.64631766906007,52.033
Sri Lanka,2002,2000,13.979,86.021,5794.831928202669,8.66472175245467,53.509
Sri Lanka,2003,2000,16.628,83.372,6066.870151152887,8.710598125233105,55.062
Sri Lanka,2004,2000,15.216,84.784,6327.931823490383,8.752728735604746,53.507
Sri Lanka,2005,2000,15.244,84.756,6647.446924153308,8.801988138753341,61.786
Sri Lanka,2006,2000,18.984,81.016,7095.7025626834675,8.867244606916357,66.334
Sri Lanka,2007,2000,15.797,84.203,7506.59382670167,8.923537090168324,67.44
Sri Lanka,2008,2000,17.442,82.558,7875.900300382314,8.97156278101743,63.576
Sri Lanka,2009,2000,16.162,83.838,8076.902047692383,8.996763668055696,64.46
Sri Lanka,2010,2010,21.793,78.206,8651.851589427357,9.065528633600282,69.616
Sri Lanka,2011,2010,16.358,83.642,9303.684315486076,9.138165763645015,75.579
Sri Lanka,2012,2010,11.61,88.39,10030.196547044821,9.213355476680716,77.952
Sri Lanka,2013,2010,23.64,76.36,10344.088359010693,9.244170462469608,79.214
Sri Lanka,2014,2010,14.695,85.305,10907.507491325889,9.297206591802562,85.891
Sri Lanka,2015,2010,18.069,81.931,11270.805833784898,9.329971107031753,91.3
Sri Lanka,2016,2010,11.92,88.08,11742.735436963103,9.370990067686364,100.872
Sri Lanka,2017,2010,11.102,88.898,12401.388250516977,9.425563701013411,106.731
Sri Lanka,2018,2010,16.029,83.971,12593.446363286832,9.440931827727221,112.369
Sri Lanka,2019,2010,12.824,87.176,12477.46559393093,9.431679543891029,113.035
Sri Lanka,2020,2020,14.89,85.11,11963.502199424798,9.38961581067831,104.981
Sri Lanka,2021,2020,21.005,78.995,12286.069358539728,9.416221327039187,108.849
Sri Lanka,2022,2020,23.449,76.551,11156.07570640025,9.31973953488429,97.407
Sweden,1965,1960,33.526,66.461,17241.204751939444,9.75505742297909,392.954
Sweden,1966,1960,30.753,69.217,17437.393353605145,9.766372222622733,419.035
Sweden,1967,1960,32.567,67.4,17886.63052223488,9.791808814562252,429.217
Sweden,1968,1960,30.112,69.874,18427.71352265378,9.821610980170579,458.35
Sweden,1969,1960,25.774,74.189,19214.968650277053,9.86344487147417,458.328
Sweden,1970,1970,24.141,75.827,20269.546872021787,9.916874884584525,486.529
Sweden,1971,1970,29.832,70.117,20319.739040150635,9.91934805909768,495.322
Sweden,1972,1970,29.969,69.218,20723.91302795495,9.939043531243522,510.221
Sweden,1973,1970,31.677,67.214,21508.561211606106,9.976206330745468,539.842
Sweden,1974,1970,32.748,66.085,22132.987183842044,10.004824407389876,499.548
Sweden,1975,1970,31.076,62.51,22607.990634521884,10.026058690669176,529.476
Sweden,1976,1970,27.796,64.155,22763.91468565352,10.03293187194115,562.746
Sweden,1977,1970,27.494,62.349,22322.814247102324,10.013364494886742,555.369
Sweden,1978,1970,25.438,64.144,22646.566437802394,10.027763527269924,645.843
Sweden,1979,1970,25.528,65.735,23465.710139045685,10.063295491527056,681.112
Sweden,1980,1980,26.362,61.938,23807.653478082466,10.077762382674848,641.029
Sweden,1981,1980,27.101,56.101,23775.685478927848,10.076418718919214,636.087
Sweden,1982,1980,26.339,55.36,24001.483932057195,10.085870937921039,604.897
Sweden,1983,1980,30.82,49.791,24412.249134491107,10.10284029902322,601.358
Sweden,1984,1980,31.29,45.942,25358.575595796883,10.14087223961555,636.668
Sweden,1985,1980,30.037,45.874,25804.230508575252,10.158293730668165,691.626
Sweden,1986,1980,25.006,47.302,26310.002734871257,10.17770447798231,716.907
Sweden,1987,1980,30.041,42.627,27017.12276444925,10.204226120442636,701.871
Sweden,1988,1980,29.966,41.213,27466.834385169524,10.220734533466983,685.929
Sweden,1989,1980,31.528,40.604,27933.58873335491,10.23758514095913,670.826
Sweden,1990,1990,33.094,36.698,28069.406913841107,10.242435540306246,644.207
Sweden,1991,1990,28.996,36.947,27614.179363940046,10.226084664853715,642.135
Sweden,1992,1990,33.494,38.74,27199.859792980184,10.210967097600957,652.992
Sweden,1993,1990,34.016,38.912,26560.841545196294,10.187193287772017,647.156
Sweden,1994,1990,26.997,40.984,27507.86543081642,10.222227258426031,649.779
Sweden,1995,1990,30.274,39.844,28521.711654535116,10.258420888664764,666.649
Sweden,1996,1990,23.689,43.889,29014.631164899954,10.275555504667295,650.224
Sweden,1997,1990,30.62,39.797,29864.945488142308,10.304440679889076,673.384
Sweden,1998,1990,31.589,38.68,31188.90340966483,10.347817650588935,705.514
Sweden,1999,1990,31.011,38.762,32706.355763031246,10.395324703840686,690.032
Sweden,2000,2000,36.656,38.229,34202.995584246746,10.440068509397554,651.783
Sweden,2001,2000,34.203,36.394,34666.98208389417,10.453542987987879,695.756
Sweden,2002,2000,31.103,39.418,35569.99107701978,10.479257614085562,649.472
Sweden,2003,2000,27.305,41.848,36435.20810690797,10.50329084181877,609.237
Sweden,2004,2000,29.336,38.245,38015.19433087553,10.545741209602003,664.597
Sweden,2005,2000,33.911,36.271,39258.684347919785,10.577927956008615,673.01
Sweden,2006,2000,31.833,39.05,40992.17261856779,10.62113641571823,630.143
Sweden,2007,2000,34.16,37.365,42399.42861532441,10.654890165075576,641.107
Sweden,2008,2000,36.048,36.847,42189.22003365979,10.649920017951997,638.565
Sweden,2009,2000,38.656,37.095,40115.8039337166,10.599525648712772,579.813
Sweden,2010,2010,37.37,37.797,42634.78224855554,10.660425683823023,621.735
Sweden,2011,2010,38.676,35.016,42079.25522117439,10.647310148138383,612.016
Sweden,2012,2010,42.346,31.323,41523.15966160746,10.634006614694028,645.245
Sweden,2013,2010,38.22,32.824,41661.24157064856,10.637326516834838,603.543
Sweden,2014,2010,39.703,32.036,42345.88268124851,10.653626474131917,600.777
Sweden,2015,2010,45.535,30.83,43781.638545115085,10.686969797172173,622.062
Sweden,2016,2010,40.906,32.326,44130.67189360051,10.694910327472876,609.401
Sweden,2017,2010,41.625,31.609,44658.24269864854,10.706794176179507,631.343
Sweden,2018,2010,41.607,29.607,45003.18293885253,10.714488498225569,609.195
Sweden,2019,2010,43.747,29.312,45433.91510031987,10.724014133783832,625.819
Sweden,2020,2020,51.056,28.042,44127.810224806984,10.694845480021938,600.279
Sweden,2021,2020,50.01,28.762,46225.63623490251,10.74128982003086,633.68
Sweden,2022,2020,52.434,26.392,47124.891229087276,10.760556616611568,621.681
Switzerland,1965,1960,37.573,62.427,20095.288199229086,9.908240648618184,182.468
Switzerland,1966,1960,39.985,60.015,20491.208422686905,9.927751215710945,196.104
Switzerland,1967,1960,40.627,59.373,20988.964893963064,9.951752097352053,209.444
Switzerland,1968,1960,38.187,61.813,21622.268918463913,9.98147903103668,219.987
Switzerland,1969,1960,35.266,64.066,22582.675706563816,10.024938329645288,227.568
Switzerland,1970,1970,33.248,64.74,23805.970054144025,10.077691670814913,249.066
Switzerland,1971,1970,32.326,66.126,24998.33889173572,10.126564657312244,254.864
Switzerland,1972,1970,27.31,68.362,25925.17052105657,10.16296961055176,251.061
Switzerland,1973,1970,27.101,66.467,26554.890728330876,10.186969217929219,277.651
Switzerland,1974,1970,29.753,62.697,26199.34382920692,10.173489644748805,265.428
Switzerland,1975,1970,33.251,58.744,24718.516387214844,10.115307893072124,275.54
Switzerland,1976,1970,27.828,63.626,24873.70441769974,10.121566476959826,263.137
Switzerland,1977,1970,33.928,58.182,25572.5066043766,10.149273092592018,292.394
Switzerland,1978,1970,31.216,60.51,26369.18095508708,10.179951219141309,287.99
Switzerland,1979,1970,29.669,58.659,26878.61556202906,10.199086288921889,286.99
Switzerland,1980,1980,31.113,55.62,27689.252188027305,10.22879960922854,307.227
Switzerland,1981,1980,33.01,52.781,28038.92721747419,10.241349081410718,306.94
Switzerland,1982,1980,34.476,51.196,27991.23317716983,10.239646639315684,300.742
Switzerland,1983,1980,32.286,53.43,28366.089497327517,10.252949678941148,312.755
Switzerland,1984,1980,28.391,54.336,28698.62087827569,10.264604347571376,303.026
Switzerland,1985,1980,28.476,51.874,29838.66758250207,10.303560401259842,323.777
Switzerland,1986,1980,27.912,53.36,31314.852607818168,10.351847788188678,339.863
Switzerland,1987,1980,29.649,51.137,32280.035691441084,10.382204228066083,337.861
Switzerland,1988,1980,30.374,50.725,33024.607240969075,10.405008236540672,340.438
Switzerland,1989,1980,27.088,52.686,33896.2510646024,10.431059699188404,318.163
Switzerland,1990,1990,25.902,54.028,34879.871872266565,10.459665204629315,331.625
Switzerland,1991,1990,27.136,53.875,34751.207051494624,10.45596958568449,340.572
Switzerland,1992,1990,27.266,53.642,34902.81295115133,10.46032270526201,346.055
Switzerland,1993,1990,29.895,51.028,35085.89151952997,10.465554377639455,345.474
Switzerland,1994,1990,31.106,49.936,35854.550368379976,10.487225765961375,362.976
Switzerland,1995,1990,29.6,49.972,36523.43719285657,10.505709448375818,343.995
Switzerland,1996,1990,25.121,53.579,37252.954087771504,10.525486525032985,332.291
Switzerland,1997,1990,27.801,52.038,38737.59133556143,10.564565759900553,355.316
Switzerland,1998,1990,27.211,52.416,40502.59584990438,10.609121346099997,357.326
Switzerland,1999,1990,31.122,50.019,41744.35877425894,10.639319601970156,373.426
Switzerland,2000,2000,29.476,50.038,43923.33450890819,10.690200995635433,364.336
Switzerland,2001,2000,30.748,49.914,45046.02186374914,10.715439954226147,389.127
Switzerland,2002,2000,28.021,51.062,45585.0884239094,10.72733593377602,362.244
Switzerland,2003,2000,27.866,50.92,46089.06150842216,10.738330923355413,358.359
Switzerland,2004,2000,27.041,52.22,47925.96285445294,10.777412658571764,357.158
Switzerland,2005,2000,26.14,55.197,49938.67715449128,10.818551074786322,340.782
Switzerland,2006,2000,25.217,53.257,52560.59002978399,10.869721878928512,350.093
Switzerland,2007,2000,28.119,50.651,55243.405921844154,10.919504262426367,354.893
Switzerland,2008,2000,27.972,51.564,56759.29624482938,10.946574732409752,362.542
Switzerland,2009,2000,28.184,51.043,55797.011004900196,10.929475580714254,355.006
Switzerland,2010,2010,27.969,52.38,57648.11243906335,10.962112783427676,359.477
Switzerland,2011,2010,27.144,51.594,59019.61413485505,10.985625110604584,334.923
Switzerland,2012,2010,30.448,50.472,59084.416403475116,10.986722486787729,354.065
Switzerland,2013,2010,29.926,50.996,59457.42156545649,10.993015731425096,359.146
Switzerland,2014,2010,31.115,47.888,60118.72217730425,11.004076589105173,344.44
Switzerland,2015,2010,32.122,49.96,60416.25768716336,11.009013514709983,336.322
Switzerland,2016,2010,31.376,51.305,60996.300198462,11.018568488831782,316.245
Switzerland,2017,2010,31.293,52.153,61251.76921405361,11.022748013117212,316.995
Switzerland,2018,2010,31.434,49.242,62539.902666297654,11.043560074667443,321.458
Switzerland,2019,2010,32.559,48.366,62802.90590222704,11.047756623714214,335.955
Switzerland,2020,2020,35.598,45.604,60863.549406972816,11.016389742601055,309.602
Switzerland,2021,2020,37.276,46.596,62949.015719157156,11.050080403435352,290.088
Switzerland,2022,2020,31.096,49.408,63623.00908182043,11.060730461918372,297.485
Taiwan,1965,1960,10.277,89.723,2806.1294306171944,7.9395613859768055,70.358
Taiwan,1966,1960,9.869,90.131,2964.2806543442443,7.994389669633867,75.376
Taiwan,1967,1960,8.945,91.055,3195.20096899084,8.069405265926038,82.268
Taiwan,1968,1960,11.441,88.559,3411.0671781053807,8.134780476773342,94.508
Taiwan,1969,1960,8.618,91.382,3637.112761512153,8.198945448496518,98.923
Taiwan,1970,1970,7.426,92.574,3966.548312927691,8.285651552909323,107.678
Taiwan,1971,1970,6.376,93.624,4393.395814084615,8.387857741006066,135.221
Taiwan,1972,1970,7.023,92.977,4871.236606846406,8.491103107220637,144.47
Taiwan,1973,1970,5.613,94.387,5384.95200343429,8.591363676539494,168.834
Taiwan,1974,1970,8.126,91.874,5342.959642315177,8.583535018553833,161.683
Taiwan,1975,1970,8.248,91.752,5509.623154941499,8.61425150687548,178.12
Taiwan,1976,1970,5.504,94.496,6156.408772071573,8.725248894975094,216.885
Taiwan,1977,1970,4.71,95.174,6646.041399886429,8.801776678188913,238.004
Taiwan,1978,1970,4.925,92.428,7396.207803172249,8.908722688809478,281.166
Taiwan,1979,1970,4.267,89.819,7837.723824973335,8.966703742743713,298.47
Taiwan,1980,1980,2.591,90.148,8245.620702842742,9.017437514493995,314.67
Taiwan,1981,1980,4.539,85.353,8598.931375509977,9.059393215859222,294.67
Taiwan,1982,1980,4.082,84.77,8755.352092230789,9.077420460042749,327.649
